customer_id,event_date,event_code,churn_date,initial_grade,churn_in_90_days
48,2024-11-20,SCT,,C,0
48,2024-11-21,DUH,,C,0
48,2024-11-22,DUL,,C,0
48,2024-11-23,DUH,,C,0
48,2024-11-24,SCT,,C,0
48,2024-11-25,DUL,,C,0
48,2024-11-26,DUH,,C,0
48,2024-11-27,DUH,,C,0
48,2024-11-28,DUL,,C,0
48,2024-11-29,CS,,C,0
48,2024-11-30,CM,,C,0
48,2024-12-01,CW,,C,0
48,2024-12-02,CM,,C,0
48,2024-12-03,SCB,,C,0
48,2024-12-04,DUL,,C,0
48,2024-12-05,CW,,C,0
48,2024-12-09,CS,,C,0
48,2024-12-10,SCB,,C,0
48,2024-12-12,CM,,C,0
48,2024-12-13,SCT,,C,0
48,2024-12-16,CM,,C,0
48,2024-12-17,DUL,,C,0
48,2024-12-19,DUL,,C,0
48,2024-12-20,DUH,,C,0
48,2024-12-21,CM,,C,0
48,2024-12-22,SCT,,C,0
48,2024-12-23,SCT,,C,0
48,2024-12-24,DUH,,C,0
48,2024-12-25,DUL,,C,0
48,2024-12-26,CM,,C,0
48,2024-12-27,DUH,,C,0
48,2024-12-28,CW,,C,0
48,2025-01-01,EE,,C,0
48,2025-01-02,DUH,,C,0
48,2025-01-03,CM,,C,0
48,2025-01-05,DUL,,C,0
48,2025-01-10,DUL,,C,0
48,2025-01-11,EE,,C,0
48,2025-01-12,DUL,,C,0
48,2025-01-13,DUH,,C,0
48,2025-01-14,CS,,C,0
48,2025-01-17,CM,,C,0
48,2025-01-18,SCT,,C,0
48,2025-01-19,CS,,C,0
48,2025-01-20,DUL,,C,0
48,2025-01-21,DUL,,C,0
48,2025-01-22,DUH,,C,0
48,2025-01-23,DUL,,C,0
48,2025-01-24,CW,,C,0
48,2025-01-25,DUH,,C,0
48,2025-01-26,CM,,C,0
48,2025-01-28,CS,,C,0
48,2025-01-31,CW,,C,0
48,2025-02-06,SCT,,C,0
48,2025-02-08,DUH,,C,0
48,2025-02-09,CM,,C,0
48,2025-02-11,CM,,C,0
48,2025-02-13,DUL,,C,0
48,2025-02-16,CS,,C,0
48,2025-02-17,DUH,,C,0
48,2025-02-19,CS,,C,0
48,2025-02-20,CS,,C,0
48,2025-02-21,DUH,,C,0
48,2025-02-22,DUH,,C,0
48,2025-02-24,CM,,C,0
48,2025-02-26,DUH,,C,0
48,2025-02-28,DUL,,C,0
48,2025-03-01,CM,,C,0
48,2025-03-03,DUH,,C,0
48,2025-03-04,DUH,,C,0
48,2025-03-05,EE,,C,0
48,2025-03-06,DUH,,C,0
48,2025-03-08,CM,,C,0
48,2025-03-10,CS,,C,0
48,2025-03-12,DUL,,C,0
48,2025-03-15,EE,,C,0
48,2025-03-16,CM,,C,0
48,2025-03-18,CS,,C,0
48,2025-03-19,CS,,C,0
48,2025-03-20,DUL,,C,0
48,2025-03-21,SCT,,C,0
48,2025-03-25,CS,,C,0
48,2025-03-26,DUH,,C,0
48,2025-03-27,EE,,C,0
48,2025-03-28,DUH,,C,0
48,2025-03-29,SCB,,C,0
48,2025-03-31,SCT,,C,0
48,2025-04-03,CS,,C,0
48,2025-04-04,CM,,C,0
48,2025-04-06,CW,,C,0
48,2025-04-07,CM,,C,0
48,2025-04-09,DUH,,C,0
48,2025-04-10,CS,,C,0
48,2025-04-12,DUL,,C,0
48,2025-04-13,CM,,C,0
48,2025-04-15,DUH,,C,0
48,2025-04-16,DUL,,C,0
48,2025-04-17,DUL,,C,0
48,2025-04-19,SCT,,C,0
48,2025-04-22,DUL,,C,0
48,2025-04-24,DUH,,C,0
48,2025-04-28,DUL,,C,0
48,2025-04-29,SCT,,C,0
48,2025-04-30,DUH,,C,0
48,2025-05-01,CM,,C,0
48,2025-05-05,DUL,,C,0
48,2025-05-06,SCT,,C,0
48,2025-05-10,CS,,C,0
48,2025-05-11,DUL,,C,0
48,2025-05-12,CM,,C,0
48,2025-05-14,DUL,,C,0
48,2025-05-15,DUL,,C,0
48,2025-05-19,DUL,,C,0
48,2025-05-22,CS,,C,0
48,2025-05-23,EE,,C,0
48,2025-05-24,EE,,C,0
48,2025-05-25,SCB,,C,0
48,2025-05-26,SCT,,C,0
48,2025-05-27,CM,,C,0
48,2025-05-28,CM,,C,0
48,2025-05-29,DUL,,C,0
48,2025-05-31,CW,,C,0
48,2025-06-03,DUL,,C,0
48,2025-06-05,CS,,C,0
48,2025-06-06,DUH,,C,0
48,2025-06-09,DUH,,C,0
48,2025-06-11,DUL,,C,0
48,2025-06-12,SCB,,C,0
48,2025-06-15,DUL,,C,0
48,2025-06-16,DUL,,C,0
48,2025-06-17,CM,,C,0
48,2025-06-18,CM,,C,0
48,2025-06-21,SCT,,C,0
48,2025-06-22,EE,,C,0
48,2025-06-25,DUL,,C,0
48,2025-06-29,SCT,,C,0
48,2025-06-30,EE,,C,0
48,2025-07-02,CM,,C,0
48,2025-07-03,DUH,,C,0
48,2025-07-04,DUH,,C,0
48,2025-07-05,DUH,,C,0
48,2025-07-07,CS,,C,0
48,2025-07-08,CS,,C,0
48,2025-07-10,DUH,,C,0
48,2025-07-11,SCT,,C,0
48,2025-07-12,CM,,C,0
48,2025-07-14,DUH,,C,0
48,2025-07-15,DUL,,C,0
48,2025-07-17,EE,,C,0
48,2025-07-18,DUH,,C,0
48,2025-07-19,SCT,,C,0
48,2025-07-22,CS,,C,0
48,2025-07-23,DUH,,C,0
48,2025-07-24,CW,,C,0
48,2025-07-25,DUL,,C,0
48,2025-07-26,EE,,C,0
48,2025-07-28,CW,,C,0
48,2025-08-02,DUL,,C,0
48,2025-08-03,CW,,C,0
48,2025-08-05,DUL,,C,0
48,2025-08-08,CM,,C,0
48,2025-08-09,EE,,C,0
48,2025-08-12,CS,,C,0
48,2025-08-13,DUH,,C,0
48,2025-08-14,EE,,C,0
48,2025-08-16,CW,,C,0
48,2025-08-17,CS,,C,0
48,2025-08-21,CW,,C,0
48,2025-08-22,CM,,C,0
48,2025-08-23,DUL,,C,0
48,2025-08-24,CS,,C,0
48,2025-08-25,DUL,,C,0
48,2025-08-28,CM,,C,0
48,2025-08-29,DUH,,C,0
48,2025-08-30,CS,,C,0
48,2025-08-31,SCT,,C,0
48,2025-09-03,DUH,,C,0
48,2025-09-06,DUH,,C,0
48,2025-09-11,CM,,C,0
48,2025-09-12,DUH,,C,0
48,2025-09-16,CM,,C,0
48,2025-09-18,CS,,C,0
48,2025-09-19,DUH,,C,0
48,2025-09-24,DUH,,C,0
48,2025-09-25,CM,,C,0
48,2025-09-26,CM,,C,0
48,2025-09-28,DUH,,C,0
48,2025-09-29,DUL,,C,0
48,2025-09-30,CS,,C,0
48,2025-10-01,EE,,C,0
48,2025-10-02,CM,,C,0
48,2025-10-04,DUH,,C,0
48,2025-10-05,DUL,,C,0
48,2025-10-07,DUL,,C,0
48,2025-10-08,SCB,,C,0
48,2025-10-09,SCT,,C,0
48,2025-10-10,DUH,,C,0
48,2025-10-11,DUH,,C,0
48,2025-10-13,DUH,,C,0
48,2025-10-14,CW,,C,0
48,2025-10-17,DUL,,C,0
48,2025-10-19,SCT,,C,0
48,2025-10-20,DUL,,C,0
48,2025-10-21,CM,,C,0
48,2025-10-23,DUH,,C,0
48,2025-10-25,CS,,C,0
48,2025-10-27,DUH,,C,0
48,2025-10-29,DUL,,C,0
48,2025-10-30,EE,,C,0
48,2025-11-01,DUH,,C,0
48,2025-11-02,DUH,,C,0
48,2025-11-03,SCT,,C,0
48,2025-11-05,EE,,C,0
48,2025-11-06,CM,,C,0
48,2025-11-08,DUH,,C,0
48,2025-11-09,EE,,C,0
48,2025-11-10,DUL,,C,0
48,2025-11-12,DUL,,C,0
48,2025-11-13,SCT,,C,0
48,2025-11-14,SCT,,C,0
48,2025-11-15,CM,,C,0
48,2025-11-16,DUL,,C,0
48,2025-11-18,DUL,,C,0
48,2025-11-21,CS,,C,0
48,2025-11-28,EE,,C,0
48,2025-11-29,CS,,C,0
49,2024-03-29,DUL,,D,0
49,2024-03-31,DUH,,D,0
49,2024-04-01,DUL,,D,0
49,2024-04-03,CW,,D,0
49,2024-04-07,DUH,,D,0
49,2024-04-08,EE,,D,0
49,2024-04-09,CS,,D,0
49,2024-04-10,DUH,,D,0
49,2024-04-11,DUH,,D,0
49,2024-04-16,DUL,,D,0
49,2024-04-17,DUH,,D,0
49,2024-04-18,DUL,,D,0
49,2024-04-20,DUH,,D,0
49,2024-04-21,DUH,,D,0
49,2024-04-22,DUL,,D,0
49,2024-04-24,CS,,D,0
49,2024-04-26,EE,,D,0
49,2024-04-27,DUL,,D,0
49,2024-04-28,CS,,D,0
49,2024-04-29,DUH,,D,0
49,2024-04-30,CS,,D,0
49,2024-05-01,SCT,,D,0
49,2024-05-02,DUL,,D,0
49,2024-05-04,CS,,D,0
49,2024-05-06,SCB,,D,0
49,2024-05-08,SCT,,D,0
49,2024-05-10,CS,,D,0
49,2024-05-12,DUH,,D,0
49,2024-05-14,SCT,,D,0
49,2024-05-16,EE,,D,0
49,2024-05-17,SCB,,D,0
49,2024-05-18,EE,,D,0
49,2024-05-20,SCB,,D,0
49,2024-05-21,DUH,,D,0
49,2024-05-22,CS,,D,0
49,2024-05-25,CS,,D,0
49,2024-05-27,EE,,D,0
49,2024-05-28,DUL,,D,0
49,2024-05-29,DUL,,D,0
49,2024-05-30,EE,,D,0
49,2024-06-02,SCB,,D,0
49,2024-06-03,SCB,,D,0
49,2024-06-05,SCT,,D,0
49,2024-06-07,SCT,,D,0
49,2024-06-10,SCB,,D,0
49,2024-06-11,DUH,,D,0
49,2024-06-12,SCT,,D,0
49,2024-06-14,EE,,D,0
49,2024-06-15,CM,,D,0
49,2024-06-22,DUL,,D,0
49,2024-06-23,CM,,D,0
49,2024-06-24,SCB,,D,0
49,2024-06-25,SCB,,D,0
49,2024-06-27,CS,,D,0
49,2024-06-29,CS,,D,0
49,2024-06-30,SCT,,D,0
49,2024-07-01,EE,,D,0
49,2024-07-05,SCT,,D,0
49,2024-07-08,CS,,D,0
49,2024-07-09,CM,,D,0
49,2024-07-10,CM,,D,0
49,2024-07-13,CS,,D,0
49,2024-07-16,EE,,D,0
49,2024-07-17,DUL,,D,0
49,2024-07-19,DUH,,D,0
49,2024-07-20,SCB,,D,0
49,2024-07-21,DUL,,D,0
49,2024-07-23,SCT,,D,0
49,2024-07-25,CS,,D,0
49,2024-07-26,CM,,D,0
49,2024-07-28,CM,,D,0
49,2024-07-29,SCT,,D,0
49,2024-07-31,CS,,D,0
49,2024-08-01,DUH,,D,0
49,2024-08-04,CS,,D,0
49,2024-08-05,CS,,D,0
49,2024-08-06,DUL,,D,0
49,2024-08-07,EE,,D,0
49,2024-08-08,CM,,D,0
49,2024-08-10,DUH,,D,0
49,2024-08-12,DUL,,D,0
49,2024-08-14,DUL,,D,0
49,2024-08-15,DUH,,D,0
49,2024-08-16,DUL,,D,0
49,2024-08-17,CS,,D,0
49,2024-08-21,CM,,D,0
49,2024-08-25,CS,,D,0
49,2024-08-26,EE,,D,0
49,2024-08-27,SCB,,D,0
49,2024-08-28,DUL,,D,0
49,2024-08-29,DUH,,D,0
49,2024-08-30,DUL,,D,0
49,2024-09-01,DUH,,D,0
49,2024-09-02,DUL,,D,0
49,2024-09-04,DUL,,D,0
49,2024-09-05,DUH,,D,0
49,2024-09-06,SCT,,D,0
49,2024-09-07,CS,,D,0
49,2024-09-09,CS,,D,0
49,2024-09-10,SCB,,D,0
49,2024-09-11,DUH,,D,0
49,2024-09-12,CS,,D,0
49,2024-09-13,DUH,,D,0
49,2024-09-15,DUH,,D,0
49,2024-09-16,CM,,D,0
49,2024-09-17,DUL,,D,0
49,2024-09-19,CM,,D,0
49,2024-09-21,EE,,D,0
49,2024-09-23,EE,,D,0
49,2024-09-26,DUH,,D,0
49,2024-09-27,DUL,,D,0
49,2024-09-28,CM,,D,0
49,2024-09-30,CS,,D,0
49,2024-10-01,CM,,D,0
49,2024-10-03,DUL,,D,0
49,2024-10-05,SCT,,D,0
49,2024-10-10,DUL,,D,0
49,2024-10-14,EE,,D,0
49,2024-10-15,DUH,,D,0
49,2024-10-16,CS,,D,0
49,2024-10-18,DUL,,D,0
49,2024-10-21,CS,,D,0
49,2024-10-23,DUL,,D,0
49,2024-10-25,DUH,,D,0
49,2024-10-31,DUH,,D,0
49,2024-11-01,CS,,D,0
49,2024-11-03,DUL,,D,0
49,2024-11-05,DUL,,D,0
49,2024-11-07,DUH,,D,0
49,2024-11-10,EE,,D,0
49,2024-11-12,EE,,D,0
49,2024-11-13,DUH,,D,0
49,2024-11-14,CM,,D,0
49,2024-11-15,EE,,D,0
49,2024-11-17,CM,,D,0
49,2024-11-18,DUH,,D,0
49,2024-11-19,CM,,D,0
49,2024-11-20,CS,,D,0
49,2024-11-21,SCT,,D,0
49,2024-11-22,CM,,D,0
49,2024-11-23,DUH,,D,0
49,2024-11-24,CM,,D,0
49,2024-11-25,DUL,,D,0
49,2024-11-26,CS,,D,0
49,2024-11-29,DUL,,D,0
49,2024-11-30,SCT,,D,0
49,2024-12-01,DUH,,D,0
49,2024-12-02,DUL,,D,0
49,2024-12-03,DUL,,D,0
49,2024-12-04,DUH,,D,0
49,2024-12-05,DUH,,D,0
49,2024-12-06,DUL,,D,0
49,2024-12-07,DUH,,D,0
49,2024-12-11,SCT,,D,0
49,2024-12-12,CW,,D,0
49,2024-12-15,SCT,,D,0
49,2024-12-16,EE,,D,0
49,2024-12-17,CM,,D,0
49,2024-12-18,CS,,D,0
49,2024-12-19,CS,,D,0
49,2024-12-20,CM,,D,0
49,2024-12-21,EE,,D,0
49,2024-12-23,CM,,D,0
49,2024-12-24,DUL,,D,0
49,2024-12-25,CM,,D,0
49,2024-12-26,CM,,D,0
49,2024-12-29,SCB,,D,0
49,2024-12-31,SCT,,D,0
49,2025-01-04,SCT,,D,0
49,2025-01-05,DUH,,D,0
49,2025-01-06,DUH,,D,0
49,2025-01-07,CM,,D,0
49,2025-01-09,DUH,,D,0
49,2025-01-10,DUH,,D,0
49,2025-01-11,EE,,D,0
49,2025-01-12,SCT,,D,0
49,2025-01-13,DUL,,D,0
49,2025-01-14,CS,,D,0
49,2025-01-17,CS,,D,0
49,2025-01-18,CS,,D,0
49,2025-01-19,CS,,D,0
49,2025-01-20,CS,,D,0
49,2025-01-21,DUL,,D,0
49,2025-01-22,DUH,,D,0
49,2025-01-23,SCT,,D,0
49,2025-01-24,DUH,,D,0
49,2025-01-25,DUL,,D,0
49,2025-01-26,DUL,,D,0
49,2025-01-27,EE,,D,0
49,2025-01-30,CS,,D,0
49,2025-01-31,DUL,,D,0
49,2025-02-04,CM,,D,0
49,2025-02-05,DUH,,D,0
49,2025-02-07,DUL,,D,0
49,2025-02-08,CM,,D,0
49,2025-02-10,DUH,,D,0
49,2025-02-11,CM,,D,0
49,2025-02-13,DUL,,D,0
49,2025-02-14,EE,,D,0
49,2025-02-15,CS,,D,0
49,2025-02-16,CS,,D,0
49,2025-02-17,DUH,,D,0
49,2025-02-18,SCB,,D,0
49,2025-02-19,CM,,D,0
49,2025-02-20,CM,,D,0
49,2025-02-21,CS,,D,0
49,2025-02-22,EE,,D,0
49,2025-02-23,DUH,,D,0
49,2025-02-24,SCB,,D,0
49,2025-02-25,CS,,D,0
49,2025-02-26,EE,,D,0
49,2025-02-28,EE,,D,0
49,2025-03-02,DUL,,D,0
49,2025-03-03,DUL,,D,0
49,2025-03-04,CW,,D,0
49,2025-03-05,DUH,,D,0
49,2025-03-07,CS,,D,0
49,2025-03-08,SCB,,D,0
49,2025-03-09,CM,,D,0
49,2025-03-10,EE,,D,0
49,2025-03-11,EE,,D,0
49,2025-03-12,EE,,D,0
49,2025-03-13,SCB,,D,0
49,2025-03-14,DUL,,D,0
49,2025-03-15,CS,,D,0
49,2025-03-16,DUH,,D,0
49,2025-03-17,DUH,,D,0
49,2025-03-19,DUH,,D,0
49,2025-03-20,DUL,,D,0
49,2025-03-21,SCB,,D,0
49,2025-03-26,DUL,,D,0
49,2025-03-27,CM,,D,0
49,2025-03-28,CM,,D,0
49,2025-03-29,DUH,,D,0
49,2025-03-30,DUL,,D,0
49,2025-04-02,CS,,D,0
49,2025-04-03,DUH,,D,0
49,2025-04-04,DUH,,D,0
49,2025-04-06,CS,,D,0
49,2025-04-08,DUH,,D,0
49,2025-04-11,SCB,,D,0
49,2025-04-13,DUL,,D,0
49,2025-04-15,DUL,,D,0
49,2025-04-16,DUL,,D,0
49,2025-04-18,CS,,D,0
49,2025-04-19,DUL,,D,0
49,2025-04-22,CM,,D,0
49,2025-04-23,CS,,D,0
49,2025-04-27,DUL,,D,0
49,2025-04-28,DUH,,D,0
49,2025-04-30,DUL,,D,0
49,2025-05-03,SCB,,D,0
49,2025-05-04,DUH,,D,0
49,2025-05-05,CW,,D,0
49,2025-05-08,SCT,,D,0
49,2025-05-09,EE,,D,0
49,2025-05-10,SCT,,D,0
49,2025-05-11,CM,,D,0
49,2025-05-12,SCT,,D,0
49,2025-05-13,SCB,,D,0
49,2025-05-14,CW,,D,0
49,2025-05-15,EE,,D,0
49,2025-05-16,DUH,,D,0
49,2025-05-18,DUH,,D,0
49,2025-05-20,CM,,D,0
49,2025-05-22,DUH,,D,0
49,2025-05-23,SCT,,D,0
49,2025-05-24,DUL,,D,0
49,2025-05-25,DUL,,D,0
49,2025-05-26,SCB,,D,0
49,2025-05-28,DUH,,D,0
49,2025-06-01,CM,,D,0
49,2025-06-02,SCT,,D,0
49,2025-06-04,DUH,,D,0
49,2025-06-07,CS,,D,0
49,2025-06-08,DUH,,D,0
49,2025-06-11,CS,,D,0
49,2025-06-12,CS,,D,0
49,2025-06-16,DUH,,D,0
49,2025-06-18,CS,,D,0
49,2025-06-19,CS,,D,0
49,2025-06-21,SCB,,D,0
49,2025-06-22,CS,,D,0
49,2025-06-23,DUL,,D,0
49,2025-06-24,DUL,,D,0
49,2025-06-27,DUH,,D,0
49,2025-06-28,DUH,,D,0
49,2025-06-29,SCT,,D,0
49,2025-07-01,CM,,D,0
49,2025-07-02,DUL,,D,0
49,2025-07-04,SCT,,D,0
49,2025-07-06,DUL,,D,0
49,2025-07-07,DUH,,D,0
49,2025-07-08,CS,,D,0
49,2025-07-09,CM,,D,0
49,2025-07-14,DUL,,D,0
49,2025-07-15,CS,,D,0
49,2025-07-16,CS,,D,0
49,2025-07-17,EE,,D,0
49,2025-07-22,EE,,D,0
49,2025-07-23,CS,,D,0
49,2025-07-24,SCT,,D,0
49,2025-07-27,DUL,,D,0
49,2025-07-29,DUL,,D,0
49,2025-07-30,SCT,,D,0
49,2025-07-31,DUH,,D,0
49,2025-08-01,CW,,D,0
49,2025-08-05,SCT,,D,0
49,2025-08-07,DUL,,D,0
49,2025-08-08,SCT,,D,0
49,2025-08-09,DUH,,D,0
49,2025-08-11,CM,,D,0
49,2025-08-12,EE,,D,0
49,2025-08-14,DUL,,D,0
49,2025-08-15,DUL,,D,0
49,2025-08-16,DUH,,D,0
49,2025-08-17,DUH,,D,0
49,2025-08-18,DUL,,D,0
49,2025-08-21,DUL,,D,0
49,2025-08-25,SCT,,D,0
49,2025-08-27,CM,,D,0
49,2025-08-31,DUH,,D,0
49,2025-09-01,EE,,D,0
49,2025-09-02,DUL,,D,0
49,2025-09-04,CS,,D,0
49,2025-09-05,DUH,,D,0
49,2025-09-06,SCT,,D,0
49,2025-09-07,CM,,D,0
49,2025-09-08,DUL,,D,0
49,2025-09-09,CS,,D,0
49,2025-09-11,DUL,,D,0
49,2025-09-15,DUH,,D,0
49,2025-09-17,DUL,,D,0
49,2025-09-18,DUL,,D,0
49,2025-09-20,DUL,,D,0
49,2025-09-22,DUL,,D,0
49,2025-09-23,CS,,D,0
49,2025-09-24,CS,,D,0
49,2025-09-25,DUH,,D,0
49,2025-09-28,EE,,D,0
49,2025-09-29,CS,,D,0
49,2025-10-01,CM,,D,0
49,2025-10-04,DUH,,D,0
49,2025-10-09,CS,,D,0
49,2025-10-10,CS,,D,0
49,2025-10-11,SCT,,D,0
49,2025-10-15,DUH,,D,0
49,2025-10-17,CM,,D,0
49,2025-10-20,CM,,D,0
49,2025-10-21,DUH,,D,0
49,2025-10-22,CS,,D,0
49,2025-10-23,CM,,D,0
49,2025-10-24,DUH,,D,0
49,2025-10-25,CS,,D,0
49,2025-10-26,CS,,D,0
49,2025-10-27,DUL,,D,0
49,2025-10-28,DUL,,D,0
49,2025-10-29,CM,,D,0
49,2025-10-30,DUL,,D,0
49,2025-10-31,CM,,D,0
49,2025-11-01,DUH,,D,0
49,2025-11-03,DUL,,D,0
49,2025-11-05,DUH,,D,0
49,2025-11-07,DUL,,D,0
49,2025-11-09,DUH,,D,0
49,2025-11-11,DUH,,D,0
49,2025-11-12,CS,,D,0
49,2025-11-13,CS,,D,0
49,2025-11-14,CM,,D,0
49,2025-11-15,DUL,,D,0
49,2025-11-17,CM,,D,0
49,2025-11-18,CS,,D,0
49,2025-11-19,CM,,D,0
49,2025-11-21,DUH,,D,0
49,2025-11-23,CS,,D,0
49,2025-11-24,SCT,,D,0
49,2025-11-25,DUL,,D,0
49,2025-11-26,DUL,,D,0
49,2025-11-27,SCT,,D,0
49,2025-11-28,DUL,,D,0
49,2025-11-29,DUH,,D,0
50,2024-11-11,EE,,A,0
50,2024-11-12,DUH,,A,0
50,2024-11-13,DUL,,A,0
50,2024-11-15,SCT,,A,0
50,2024-11-16,EE,,A,0
50,2024-11-18,EE,,A,0
50,2024-11-20,DUL,,A,0
50,2024-11-21,CM,,A,0
50,2024-11-22,CS,,A,0
50,2024-11-23,CS,,A,0
50,2024-11-24,CS,,A,0
50,2024-11-25,EE,,A,0
50,2024-11-27,DUH,,A,0
50,2024-11-29,CS,,A,0
50,2024-11-30,CS,,A,0
50,2024-12-02,SCB,,A,0
50,2024-12-03,DUL,,A,0
50,2024-12-05,DUH,,A,0
50,2024-12-06,DUL,,A,0
50,2024-12-08,CS,,A,0
50,2024-12-09,DUH,,A,0
50,2024-12-10,DUL,,A,0
50,2024-12-11,DUL,,A,0
50,2024-12-12,DUH,,A,0
50,2024-12-13,CM,,A,0
50,2024-12-15,DUH,,A,0
50,2024-12-16,CS,,A,0
50,2024-12-18,SCT,,A,0
50,2024-12-20,SCT,,A,0
50,2024-12-21,SCT,,A,0
50,2024-12-22,DUH,,A,0
50,2024-12-24,EE,,A,0
50,2024-12-25,CM,,A,0
50,2024-12-26,SCT,,A,0
50,2024-12-28,EE,,A,0
50,2024-12-29,CM,,A,0
50,2024-12-30,CS,,A,0
50,2024-12-31,CW,,A,0
50,2025-01-02,EE,,A,0
50,2025-01-03,CW,,A,0
50,2025-01-05,SCB,,A,0
50,2025-01-08,DUH,,A,0
50,2025-01-09,EE,,A,0
50,2025-01-10,CW,,A,0
50,2025-01-11,DUH,,A,0
50,2025-01-12,EE,,A,0
50,2025-01-13,DUH,,A,0
50,2025-01-20,CM,,A,0
50,2025-01-21,CS,,A,0
50,2025-01-22,CS,,A,0
50,2025-01-23,CW,,A,0
50,2025-01-24,CS,,A,0
50,2025-01-25,EE,,A,0
50,2025-01-26,DUL,,A,0
50,2025-01-27,SCB,,A,0
50,2025-01-28,CW,,A,0
50,2025-01-29,CM,,A,0
50,2025-01-30,DUL,,A,0
50,2025-02-01,EE,,A,0
50,2025-02-04,EE,,A,0
50,2025-02-05,SCT,,A,0
50,2025-02-06,SCT,,A,0
50,2025-02-08,CS,,A,0
50,2025-02-09,CW,,A,0
50,2025-02-10,EE,,A,0
50,2025-02-12,CM,,A,0
50,2025-02-14,DUL,,A,0
50,2025-02-16,DUH,,A,0
50,2025-02-17,CM,,A,0
50,2025-02-18,CS,,A,0
50,2025-02-20,SCT,,A,0
50,2025-02-23,CW,,A,0
50,2025-02-24,SCB,,A,0
50,2025-02-25,CM,,A,0
50,2025-02-26,CS,,A,0
50,2025-03-01,DUH,,A,0
50,2025-03-02,DUL,,A,0
50,2025-03-03,SCB,,A,0
50,2025-03-05,EE,,A,0
50,2025-03-07,CS,,A,0
50,2025-03-08,SCT,,A,0
50,2025-03-09,DUH,,A,0
50,2025-03-10,SCT,,A,0
50,2025-03-15,CM,,A,0
50,2025-03-16,DUH,,A,0
50,2025-03-17,CM,,A,0
50,2025-03-18,DUH,,A,0
50,2025-03-19,CS,,A,0
50,2025-03-21,DUL,,A,0
50,2025-03-22,DUH,,A,0
50,2025-03-26,CS,,A,0
50,2025-03-27,DUL,,A,0
50,2025-03-28,CS,,A,0
50,2025-03-30,CS,,A,0
50,2025-03-31,CM,,A,0
50,2025-04-02,DUL,,A,0
50,2025-04-03,CM,,A,0
50,2025-04-04,SCT,,A,0
50,2025-04-05,DUH,,A,0
50,2025-04-09,CS,,A,0
50,2025-04-10,SCT,,A,0
50,2025-04-11,EE,,A,0
50,2025-04-13,CS,,A,0
50,2025-04-15,SCT,,A,0
50,2025-04-16,DUH,,A,0
50,2025-04-19,DUL,,A,0
50,2025-04-20,DUH,,A,0
50,2025-04-22,DUH,,A,0
50,2025-04-23,CS,,A,0
50,2025-04-24,DUL,,A,0
50,2025-04-25,DUH,,A,0
50,2025-04-27,CW,,A,0
50,2025-04-28,DUH,,A,0
50,2025-04-29,EE,,A,0
50,2025-05-01,SCT,,A,0
50,2025-05-02,CS,,A,0
50,2025-05-03,SCT,,A,0
50,2025-05-05,CW,,A,0
50,2025-05-09,CM,,A,0
50,2025-05-10,EE,,A,0
50,2025-05-11,SCB,,A,0
50,2025-05-14,DUL,,A,0
50,2025-05-15,DUH,,A,0
50,2025-05-16,DUL,,A,0
50,2025-05-17,DUL,,A,0
50,2025-05-18,CS,,A,0
50,2025-05-19,DUH,,A,0
50,2025-05-20,EE,,A,0
50,2025-05-22,EE,,A,0
50,2025-05-23,DUL,,A,0
50,2025-05-24,DUL,,A,0
50,2025-05-26,CM,,A,0
50,2025-05-27,DUH,,A,0
50,2025-05-28,DUL,,A,0
50,2025-05-31,DUL,,A,0
50,2025-06-01,CW,,A,0
50,2025-06-02,DUL,,A,0
50,2025-06-03,DUH,,A,0
50,2025-06-05,CW,,A,0
50,2025-06-10,DUH,,A,0
50,2025-06-11,SCT,,A,0
50,2025-06-12,DUL,,A,0
50,2025-06-13,DUL,,A,0
50,2025-06-17,DUH,,A,0
50,2025-06-18,SCT,,A,0
50,2025-06-19,CS,,A,0
50,2025-06-21,CW,,A,0
50,2025-06-24,EE,,A,0
50,2025-06-25,DUH,,A,0
50,2025-06-27,EE,,A,0
50,2025-06-29,DUL,,A,0
50,2025-06-30,DUL,,A,0
50,2025-07-01,SCT,,A,0
50,2025-07-02,CS,,A,0
50,2025-07-03,EE,,A,0
50,2025-07-04,SCB,,A,0
50,2025-07-06,CS,,A,0
50,2025-07-09,CS,,A,0
50,2025-07-11,CS,,A,0
50,2025-07-12,DUH,,A,0
50,2025-07-13,DUL,,A,0
50,2025-07-14,SCT,,A,0
50,2025-07-15,DUH,,A,0
50,2025-07-17,EE,,A,0
50,2025-07-18,CS,,A,0
50,2025-07-19,SCB,,A,0
50,2025-07-23,CS,,A,0
50,2025-07-24,SCT,,A,0
50,2025-07-25,SCT,,A,0
50,2025-07-26,CM,,A,0
50,2025-07-28,CW,,A,0
50,2025-07-30,DUH,,A,0
50,2025-07-31,DUH,,A,0
50,2025-08-02,DUL,,A,0
50,2025-08-03,DUH,,A,0
50,2025-08-04,DUL,,A,0
50,2025-08-06,DUL,,A,0
50,2025-08-08,DUL,,A,0
50,2025-08-09,DUL,,A,0
50,2025-08-10,DUL,,A,0
50,2025-08-11,CM,,A,0
50,2025-08-12,SCT,,A,0
50,2025-08-16,DUH,,A,0
50,2025-08-17,CS,,A,0
50,2025-08-18,CS,,A,0
50,2025-08-22,DUL,,A,0
50,2025-08-23,SCB,,A,0
